
		########################################
		#    ADC to memory transfer via DMA.   #
		########################################

Buffer 1:
========

 Index 	  Address         Value(h)        Value(d)     voltage (mV)
   2533	 0x20001854       0x00006ee8        28392           1429
   2534	 0x20001858       0x0000683e        26686           1343
   2535	 0x2000185c       0x00005f41        24385           1227
   2536	 0x20001860       0x000058f9        22777           1146
   2537	 0x20001864       0x00004df8        19960           1005
   2538	 0x20001868       0x000058ae        22702           1143
   2539	 0x2000186c       0x00004e9d        20125           1013
   2540	 0x20001870       0x00005738        22328           1124
   2541	 0x20001874       0x00005241        21057           1060
   2542	 0x20001878       0x000043d0        17360           874
   2543	 0x2000187c       0x00005a1a        23066           1161
   2544	 0x20001880       0x00004ad8        19160           964
   2545	 0x20001884       0x00006034        24628           1240
   2546	 0x20001888       0x00005718        22296           1122
   2547	 0x2000188c       0x000053a0        21408           1077
   2548	 0x20001890       0x000067a0        26528           1335
   2549	 0x20001894       0x00005eec        24300           1223
   2550	 0x20001898       0x00005a74        23156           1165
   2551	 0x2000189c       0x00004ac7        19143           963
   2552	 0x200018a0       0x00003d34        15668           788
   2553	 0x200018a4       0x00004cfd        19709           992
   2554	 0x200018a8       0x00005938        22840           1150
   2555	 0x200018ac       0x00004c68        19560           984
   2556	 0x200018b0       0x00005db8        23992           1208
   2557	 0x200018b4       0x00006540        25920           1305
   2558	 0x200018b8       0x00006e0b        28171           1418
   2559	 0x200018bc       0x000070c0        28864           1453
   2560	 0x200018c0       0x000061b9        25017           1259
   2561	 0x200018c4       0x00005389        21385           1076
   2562	 0x200018c8       0x000065b2        26034           1310
   2563	 0x200018cc       0x00006c1f        27679           1393
   2564	 0x200018d0       0x0000772c        30508           1536
   2565	 0x200018d4       0x00006d6a        28010           1410
   2566	 0x200018d8       0x00007458        29784           1499
   2567	 0x200018dc       0x00007be0        31712           1596
   2568	 0x200018e0       0x00008538        34104           1717
   2569	 0x200018e4       0x000084fc        34044           1714
   2570	 0x200018e8       0x00008598        34200           1722
   2571	 0x200018ec       0x00008640        34368           1730
   2572	 0x200018f0       0x00007b20        31520           1587
   2573	 0x200018f4       0x000086c3        34499           1737
   2574	 0x200018f8       0x00007aa4        31396           1580
   2575	 0x200018fc       0x0000887e        34942           1759
   2576	 0x20001900       0x00007639        30265           1523
   2577	 0x20001904       0x00006f88        28552           1437
   2578	 0x20001908       0x000064aa        25770           1297
   2579	 0x2000190c       0x00006fd0        28624           1441
   2580	 0x20001910       0x000066a8        26280           1323
   2581	 0x20001914       0x000062a9        25257           1271
   2582	 0x20001918       0x00007390        29584           1489
   2583	 0x2000191c       0x00007e0c        32268           1624
   2584	 0x20001920       0x0000773a        30522           1536
   2585	 0x20001924       0x00006df8        28152           1417
   2586	 0x20001928       0x0000723c        29244           1472
   2587	 0x2000192c       0x00008128        33064           1664
   2588	 0x20001930       0x00006b50        27472           1383
   2589	 0x20001934       0x00007bfd        31741           1598
   2590	 0x20001938       0x00008568        34152           1719
   2591	 0x2000193c       0x00008590        34192           1721
   2592	 0x20001940       0x000083ba        33722           1698
   2593	 0x20001944       0x00008a28        35368           1780
   2594	 0x20001948       0x000096d3        38611           1944
   2595	 0x2000194c       0x00008773        34675           1746
   2596	 0x20001950       0x00007919        31001           1561
   2597	 0x20001954       0x000066df        26335           1326
   2598	 0x20001958       0x0000613b        24891           1253
   2599	 0x2000195c       0x0000562d        22061           1110
   2600	 0x20001960       0x00005d62        23906           1203
   2601	 0x20001964       0x00006674        26228           1320
   2602	 0x20001968       0x0000622f        25135           1265
   2603	 0x2000196c       0x000051da        20954           1055
   2604	 0x20001970       0x000046df        18143           913
   2605	 0x20001974       0x000046d8        18136           913
   2606	 0x20001978       0x000046b8        18104           911
   2607	 0x2000197c       0x00005045        20549           1034
   2608	 0x20001980       0x00004abc        19132           963
   2609	 0x20001984       0x00003dd6        15830           797
   2610	 0x20001988       0x00004a0e        18958           954
   2611	 0x2000198c       0x00003d22        15650           788
   2612	 0x20001990       0x00004e25        20005           1007
   2613	 0x20001994       0x00005740        22336           1124
   2614	 0x20001998       0x00005400        21504           1082
   2615	 0x2000199c       0x00006348        25416           1279
   2616	 0x200019a0       0x000072cc        29388           1479
   2617	 0x200019a4       0x00008399        33689           1696
   2618	 0x200019a8       0x000089eb        35307           1777
   2619	 0x200019ac       0x000095b9        38329           1930
   2620	 0x200019b0       0x00008920        35104           1767
   2621	 0x200019b4       0x000072e8        29416           1481
   2622	 0x200019b8       0x000082f0        33520           1687
   2623	 0x200019bc       0x00008c28        35880           1806
   2624	 0x200019c0       0x00008e58        36440           1834
   2625	 0x200019c4       0x000081b8        33208           1672
   2626	 0x200019c8       0x00006b41        27457           1382
   2627	 0x200019cc       0x00007b98        31640           1593
   2628	 0x200019d0       0x000084e8        34024           1713
   2629	 0x200019d4       0x000086a8        34472           1735
   2630	 0x200019d8       0x00007ad7        31447           1583
   2631	 0x200019dc       0x00008878        34936           1759
   2632	 0x200019e0       0x000075c0        30144           1517
   2633	 0x200019e4       0x000077f1        30705           1546
   2634	 0x200019e8       0x00006b9f        27551           1387
   2635	 0x200019ec       0x00007a05        31237           1572
   2636	 0x200019f0       0x0000666b        26219           1320
   2637	 0x200019f4       0x000062c7        25287           1273
   2638	 0x200019f8       0x00007358        29528           1486
   2639	 0x200019fc       0x00007ec3        32451           1634
   2640	 0x20001a00       0x000076a8        30376           1529
   2641	 0x20001a04       0x00006f8e        28558           1438
   2642	 0x20001a08       0x00006627        26151           1316
   2643	 0x20001a0c       0x00006a27        27175           1368
   2644	 0x20001a10       0x000057df        22495           1132
   2645	 0x20001a14       0x00005466        21606           1087
   2646	 0x20001a18       0x000063d0        25552           1286
   2647	 0x20001a1c       0x000071c0        29120           1466
   2648	 0x20001a20       0x00005e40        24128           1214
   2649	 0x20001a24       0x000063f8        25592           1288
   2650	 0x20001a28       0x00007337        29495           1485
   2651	 0x20001a2c       0x000080d9        32985           1660
   2652	 0x20001a30       0x00006ca8        27816           1400
   2653	 0x20001a34       0x000074a4        29860           1503
   2654	 0x20001a38       0x00007bce        31694           1595
   2655	 0x20001a3c       0x0000871e        34590           1741
